contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_owner,inp_tickLower,inp_tickUpper,inp_amount,inp_amount0,inp_amount1
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758689,0x48501f5ae2c8581c5a294e87128025dbcede0cf710a53eba3213097f02f49679,178,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198270,199820,42447884478031,52754708,44611401930759535
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758712,0xc663ccc7ce02a6f2933e6e0702bf5960acdd1be51ec5c954a88a083b01ef231e,35,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199110,199470,263509042761737773,109311276894,50974073092228853202
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758791,0x317c8bf53e5ecfaff767b708edd115116b86a4e86a97cf90e5526b394acaf8c0,27,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199300,199310,394138078864506330309,9267444265769,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758793,0x14c4cb7fe92cd80a06ed6b5d210e0edeafcbc92b7fa9b7d6a4265baad302035b,74,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199150,199420,318783081044082353,90320921318,50352808099705287668
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758825,0xe8f0c2ad1a60eb2b09124cde8ab5cee390d75bbe9908a71a37fd204148dd28dc,74,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198840,199470,86703425720856965,34443111126,41941335790174310888
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758827,0xc2e71252a5f408235b3833b03cec5bef18aad50dfa1a02b5a23005f8c401c88b,243,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198910,199360,7701561281850202,1080000000,3163832977455785239
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758850,0xa2cf024938bbfdb77aa8d78fdcdaeb22cc4b3d4ce4c60ede86958b8e6934260d,199,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198480,200310,10549223726978269,25042537596,8734764995916992660
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758972,0xaae7bfac0c9a3b00602c45f74a4a23d87cd50daf0d160b4c26a0349f9c7d4500,27,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199240,199250,385942756791797826966,9102009835829,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12758980,0x86d5f4e185cf667c31ca7ac7d9029261ec427bc9eda443bace274bd326497953,81,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199240,199250,3091455162615113529,72908364782,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759052,0x77401f8902283e59ef920dc7aa14e5d994ed49c0f1ce16551020d26af2eb233b,20,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199220,199230,784523335276453104292,0,8307182996611241916473
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759082,0x6474fbe2d662776349ed8af400ed2b53aa1256464a685f9c5d4d3d958c597cdc,13,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,199360,22109265967829330,6190098601,26426556205569589383
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759101,0x5b85a7dc84df6564c6068143e1591092af51a4da867a558448726ff1ca1a4c7f,14,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199240,199250,603140745990064808588,12288518004066,869666192970701543398
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759133,0xbffe6a4806ca684be20e75a266fe18fa3518d6a7e7c928f885db916d71985a52,18,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193380,205420,779856517465554,9780402039,4197761539636929990
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759186,0xec217f09c7f682778baae03b38efea3ca6da918179a8f0974f77dc271fc27da6,334,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198670,199780,183699403861358238,238234615211,106087558605586511300
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759338,0xea4b3a905945143dc00ab443f6ccc46e9a992803c93920efe4a5c68d972cb8b7,141,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198730,199240,175883639991346119,103266307993,48033876418179824275
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759423,0xe577e5e937e809f8c407077e314d5f19d62d9e5e15d9a4f940428a17c50e3cea,111,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198820,199130,1006025221412137392,294224265493,196210629583221523240
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759495,0xb0a86079741cc7425858452a5fe816202d623ad3606b14463e5fa0edc4175d3a,30,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198960,198970,908991499127183957444,0,9500844001006050874986
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759517,0x1c8d9f3f82ec8b9d47ea1807842efce171ddcb2682079cffb6cba3c60466617e,161,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197420,200410,164057207751488,560151864,249202079918161596
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759582,0x71a6e89b8e6f6f765ab7b0f27fa7f437b50ee626876c4b909d0652f44716ce52,152,0x6f3F35a268B3af45331471EABF3F9881b601F5aA,0x6f3F35a268B3af45331471EABF3F9881b601F5aA,197400,201170,260355950849636054,1410100739200,361956046713902212072
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759607,0x6900c6e4c2bc199a3a9f4363b3c693ff78e5ee523f749032a1138f238b11af21,313,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198820,198830,15494193227174188407,373166888748,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759635,0x089cba46abdf388bc880c64719c87593dc394c2d31c93ccc10dc4c47b74f2f2c,17,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198820,198830,735510578080890231660,7009335039371,4612390703891591275325
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759639,0xa240a7952a9d7a1eeecc3247cfd15360442bb565e8dca4e5901a4a67a47f2672,19,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198820,198830,438696280543712012831,9681101460755,381042414809239001562
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759648,0x6250c556d8a6f46e164de08816fdb8fbbd80b67b5e3c7f54548c5366c6ae7ee9,26,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196600,201940,44002617170684857,307853663614,95241076930738786030
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759664,0xf95b97c5f1a80c4b56a28629fb1c294619f016428cbab8d648823cf2f4039754,33,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198770,198780,970835970291890166633,0,10051309203079368161905
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759703,0x0511fd09504408fda934ee0a153cbd51041acf3a95b217412fc0f3252b706fa1,227,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196910,200310,14095026444267,49070319,26507125894252128
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759754,0x15c856f2cc1d6d0433f75dbe1940afc7491ee331e604d5ccae274fef49f97e29,150,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198810,199450,2691869912405899,4086617965,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759755,0xe8f7ddb15deebe60261067a69035dd709717c3d2830ed6aacda1a953ba72b2c2,75,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198740,198770,6445642338023837276,0,199999999999999999976
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759760,0xf4169e538373c4b98b34d23ed17ca7e21e2db3b4b958ba8499d012a09d271d5d,351,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198960,199590,674028879906970,1000000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759773,0x5fd797fec06eb965a9ff1ac67c3750a90c64ea964443dd63e14188c5617ae52d,258,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197610,198740,1092035851949708,0,1239999999999999809
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759782,0xcdd4e2c59a1d337bef907ae0b1d10c77c94c503511b5d5917a3663c8f687fe72,340,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,198910,28663405159710381,9942684304,19999999998141628870
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759792,0x295cccbe6514b3fcdbde82c220905a079ad49a6d338ae7fa77528413ec9daec2,75,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198280,198920,21770392399343631,8107698408,10799999998839039696
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759793,0x2f005d02a37c2606b19374d21a8861d1e86879b21c78447ee9e02e80faf3b91b,14,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198760,198770,1034392149169839165461,11898519272203,5605622970467875914771
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759851,0x6efedf7bb91227c429a90b8c616b46d8ba0f22dd871ccda50880d4600bdc2f40,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198720,198730,1039324498947905239953,0,10733522151222522556869
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759851,0xd87a8f83f50adb5f6bea524cf23a8df5f436694a5d69d020a8ae2989820cad64,270,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198710,198740,3873190543433385147,0,119999999999999999995
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759855,0x9c11d9f0c335ead068b17d577bf687d84cc10ea33652f95042e58d0b073668cb,265,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198480,198730,15585893499913076,0,3999999999999999755
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759873,0x116564bc1a7906e776f849459ea1731c5d4b8f63641fee06a69d4097e557fb8b,4,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198750,198760,856222533958099754919,11944464407224,3743167945073319547838
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759885,0x929d9baa7c1888820901131224d39ac01fba9bfd16739176e18656e83eeb8f2c,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198750,198760,919698859202597413111,0,9512357179601782886960
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759890,0xfe4bc427a9b21a224debe047fe9cfce81ac6aaefbf65c4156c5548687354f5bb,58,0x26f655245589eAc80f3F8e288A77e25899674a49,0x26f655245589eAc80f3F8e288A77e25899674a49,196150,202260,8338890181287810,64719729931,21099001235323430334
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759890,0xfe4bc427a9b21a224debe047fe9cfce81ac6aaefbf65c4156c5548687354f5bb,60,0x26f655245589eAc80f3F8e288A77e25899674a49,0x26f655245589eAc80f3F8e288A77e25899674a49,197150,198750,11869812060124649,0,18873073767611043957
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759893,0xc10c38b8804aa11726bf755301ad630c679d99380631ac295d692c31c55c71b1,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198750,198760,898868740595576295139,0,9296913258691356228260
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759897,0xeb5cd015840aba36d85948ace632b3a62b9faf97beefddf56a7f05bcac292153,365,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197960,199710,2657109527738203,5951895310,2157783659676153552
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759900,0x435d67773b116dfdbc8c9fba9522a0c3f177ccace611946ad8f86c0d4aef8b20,55,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198670,198850,506957934479044581,108657357777,47670380878195607186
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759928,0xa215fc33a68694052c2069819df3c3a63bd6bc6ef4d5e3eccd4f5a0c6b62d136,86,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197410,200440,2573085896780071,10215368762,3390869037686863169
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759929,0xc4a7a9bac4209760e7c496794b0fa56b8ab955f6af1cb242e1c4e9cc5faf4e72,292,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198180,199280,18855104893994321,24793168552,10549493178628891913
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759935,0x6ac246842767092a6c6c2e47e5325081a375f6ae7908e778459f7ebbe5c131ba,252,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198650,198810,252989053739616807,37604222218,25682513297199315852
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12759955,0x72e6f58e63af2b831f71ca3df1b14a5ac90080e5c5c384a3524d53221e8ab109,18,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198760,198770,1273341937883842440810,8682160639477,9456096904875196264255
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760003,0x6a465e38432464b761f3994ba0377dceab692cbbe3ab41a584bd91af05239a01,64,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197960,199220,13348242000068884,13325501943,11405099999769438980
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760058,0xeb4c32b676f67ebdc0113cf437506486decd93fbcb0416467724ad9b5911d567,17,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198780,198790,793553270137822976418,11937494381867,3095056245594594490260
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760085,0xba407458f5430f1e16f3a33eb68aec588c2bbd0e2bef11bbc8d4b4ebdf4c2b60,24,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198780,198790,1090231832965399990877,11969172817383,6154147546840198371591
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760094,0xd10ccbc8cf0a5774bbe645b2b81fdf2fc5c026d4b7939d541eb2f48e99bb0d05,286,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197050,200530,71860002734023046,289678341745,123749348082402026477
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760114,0x9a5cef642f0b2df5a70928921382ac1197a8777e5ed47802fcfbd53abbf41923,18,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198780,198790,585091744760523571042,11950486182942,930716672582715761931
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760117,0x9052f611a783c42e53c1b0a352c64e5b4b0bba4f9b97bc0f208dcf7daf38c1c2,190,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197680,199370,7205103100898016,10078875045,7999999999906229241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760125,0x64bebd3828d0f3c8a299863a3db60601ec277865161f16800c93f59c2b16192b,56,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,198770,759297183110298,0,4979999999999995718
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760126,0x04cd654f17a71a5e78d43c9d01b72ce0e2924d1d4c46fabd02abb01c2db2cf19,19,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198770,198780,786711949206729660052,0,8145026860569100066832
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760143,0x7d69519a88ac525f2c4e3e21e41c3427d3fd4aced57b47e258b58c86fe5e3bfa,243,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,185270,212350,645894603582312,15324625208,6585481494367629971
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760212,0x690f1a271bdf08baaeb23ed7fd2447e84c2cf92b27d41c5c4da4d8531686ea48,22,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198850,198860,857162272200133103529,12579175221751,3471624132579265439075
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760297,0x91e0926836fa628335b0becc81dcc96a1073aafd741817daae6673e162400891,146,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,201360,7900074350515274,44697349652,19999999999725011261
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760314,0x8375a1c55f0f39258f648a378147b8d6517fa28ce2d5475dee2f020703017a42,30,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196230,202420,164078509607865886,1292086591405,417997268698389971744
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760347,0x8f347ba0fba421fd4043a4ddb75fac6a4db6bafb1e29e8ad827192e439f0d0e3,41,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198820,198830,999552811614781090267,12713289264305,4894421739879400254469
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760364,0x26907fd30da0e586e27dc89306bab44b052ef1d4a180a5294c07080aba2c5832,122,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198520,198890,3278132665840043,463629442,1050871883306015024
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760371,0x58724831d88f256f30b350173d5aae87865e84aeed522321a223d09f8536112a,256,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198810,198850,851811479172001009,54669399628,11785857685188254601
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760383,0x806d4fa5f0a1cb4cbd09cbd5a42923253e36b12974166c2a560da320a0ec38c1,83,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198010,199590,204938066969080143,377381735059,166891411414000093497
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760399,0xbff1ece95333eddfb69863d1a739696ec0da06f60dd5ff086243c98d204bb480,70,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198300,199160,1992584632277269,1634127916,1054478838076923135
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760406,0xf05b3997d097021b9718deda861dcd2e8b1b38ea10f073f90f45ba5c239f079e,232,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198800,198830,1354930261331523495,51057608364,20170912433530731770
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760444,0x72fb8443c9897a53f404347aef34d93cc47367c37b2f48fd9624c1920a105e7a,306,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198800,198880,589367931877345836,60791445718,22687728384223203080
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760471,0xcb4c35784dcc9706df6fee0ecfd53a776c59f3bb2b5192f00149370173754a68,297,0xB8B03BefFe0A033B11946F65cc6DD9767d5Ec936,0xB8B03BefFe0A033B11946F65cc6DD9767d5Ec936,196310,201320,2801696260995417,15914531819,6834939407338516989
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760471,0xcb4c35784dcc9706df6fee0ecfd53a776c59f3bb2b5192f00149370173754a68,299,0xB8B03BefFe0A033B11946F65cc6DD9767d5Ec936,0xB8B03BefFe0A033B11946F65cc6DD9767d5Ec936,198820,199620,4522982118315000,8544783229,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760527,0x8ba7a1965ad61b42eceba692cede00fcb4ffc0c9fdfc459bbb3f73ca48ab30d3,272,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,201360,1228780425106763,7099362840,3047361466047946951
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760557,0x19d8bfaf112bbcaad838fba978c14d2e930b46a214cd004d1f7c6df7e017e557,319,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197520,199050,2169718437435441,1329224116,2776151440259581621
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760573,0xdc914fe32ecd415cd15c4561b01eca254d2904c4df735db0edd2d738818827b0,181,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198800,198810,4148328709787158670,100009572046,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760582,0xb4df0b018004adbc923c219e76fd2c439a47570a40166d59b045c9ca8bed4af9,291,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198680,198920,174139309677030260,54476549005,19776994031613117906
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760643,0xcfa32d6b9d1dbf309d6de08f115dfed7002d28949022ec773e1de253b6bc9483,140,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197420,200410,7166976894745,27505940,9576150206569402
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760655,0x3e9476139aab9ab86b3146bcd7994b7f69b8b19ece6029b03ef6880de7e47e1d,5,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198760,198770,748551123135542634849,0,7746064414583585731693
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760658,0x3d85c40bee38d33e6008f1d6f7d31d05391195a59da969e4da57d041bccdeb30,149,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198690,198860,285656696725067907,57061501063,25702373796580316470
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760672,0xe7ec2b8d7343743d9cf13462f7f60dacf2c9c5e299a1c4625349f939d6ac2cd3,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198770,198780,722050684100434451038,0,7475572504803673792095
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760674,0x7fb28f926cc1925bb3bb64e8f96769d7e2c22225631ed2f5f9f12e4e66cc7369,198,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196950,201360,2738089648164887,16000000000,4957892624797737967
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760724,0xd0c855ae2df273beff8d00e2c3cbf7e5149a215ba5a989ef57eb8eb824ade0e1,119,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198470,199090,29995856778515564,21050844908,10079999999815765818
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760736,0xca5d5f358d69c2ffd119b9709b00251e601886003b0890fe2db5a8ede723d2e8,192,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,198800,8492792096002445,0,20999999999999998657
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760748,0xff9e2d34df5c807c0b6cf0aea0bf94568a24589d95c0f63a852335bb5c6522ac,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198810,198820,512611550546529422292,12352067552487,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760764,0x7510a0090720356e0e0f2f924a91defd1b472ffb65eff073afbe6c0b6ef927b0,204,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198480,199360,72778735542066284,96372818284,24184287943295597759
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760781,0xa49d9e4269cfce91aa033ec2c9f2db4b684b4860dddbb6dfd332ac82f6997b2b,176,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197690,200310,108871429622998,383358167,121205965229648751
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760818,0xbecba48b0e3609df8686efb17dcaf0563cda507bd4726332d5c89f3ffebda4e7,193,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197580,199930,1895694107463103,5134746529,2277559576744015058
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12760828,0x9c0bb42ef05b54f8e0e67da5996ec7dc9cf685da13e1d5231a0d5a57ecd41e1e,209,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199360,200310,4596552414742,10000000,0
