contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_recipient,inp_amount0,inp_amount1,inp_paid0,inp_paid1
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13822433,0xf95394e5fcc3bbbc8b829b941ddc2c1b15e7906674bbdb8df3195ab53603a5bd,248,0x252554AD4914c6F57C56874e1c6A00A34d4d6E18,0x252554AD4914c6F57C56874e1c6A00A34d4d6E18,1793287500000,0,896643750,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13848349,0xd32d765ad909e8d23a0795b67810fc14ff800f05c6db400e80729168f7d224ad,127,0x7Afe29Cf4e1Cc1bf1CF8707F5299195c06fF0eC3,0x7Afe29Cf4e1Cc1bf1CF8707F5299195c06fF0eC3,188384122069,0,94192062,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13852766,0xbfb1c9ee9a32dd2c9ed7e9716519b75c4dd397a0bb7c13f90aba3e4bbd921e88,19,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,2257450028,0,1128726,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13853227,0xdeff27b67851020ba3afe3c8e8a189a5fc41f530aac0b8c708e803df8208982b,42,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,1000020191,0,500011,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13860129,0xfe761b889f47f2d13001926207a8ec452588442eea67ea0e20e7e8a7759e9e7f,71,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,1100558482,0,550280,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13860146,0x9c47e76de0dedb66cc1e1ccfcbbdb1ff4db677057110a98da97c0e560cc3a27c,74,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,3981505913,0,1990753,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13860161,0x92c94e9d9f300c5ceb6689bff835f1098ca57f93685dd29e4c799242a78c5a4f,50,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,0xCc5927579Cea4D9a2135661C9a6Fd2B843a03eF8,3082942674,0,1541472,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13866677,0xf9fa052c4c85fea2df8c1571422f2174cdb9ca3805a65edae5cf081925c07ac4,50,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,1026484703,0,513243,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13889999,0xb9a46e7da030a0e5a7d880be007d527c44f957b771d6733236658930b5350619,423,0xB93D51C1cBC69a35549F8CCCB663fDb1E6FbcF14,0xB93D51C1cBC69a35549F8CCCB663fDb1E6FbcF14,1613311874288,0,806655938,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13894408,0x73155f5b87b9ba1ae82f1386596419f969e494d1972b2e278da7bb3cd178e4ee,473,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,796515750486,0,398257876,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13895466,0x92908060a7846e8c1ffa211fefd6c9e3470cc14251508ac43fa7f995afd5321d,37,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,500237917,0,250119,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13895593,0x458434e504ff53e14121ee06c907e8fbc1e61fe473a8126e4e51c457936bda2b,47,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,2051512138,0,1025757,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13896057,0xa1b5885878f5998e9bde9d239b3929a1f9792fb1531be710eaedf43f7abdf72c,484,0x4085D27321468568Fac13f82bd71D4e28455AD95,0x4085D27321468568Fac13f82bd71D4e28455AD95,58640068262,0,29320035,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13896793,0x71d3fe7b3c6dfed4f0c597f549c7164762fcb65fd037d88899b07ffdcbc38c11,77,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,101007498,0,50504,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13898662,0x5e7fffe9ed0cffe1bfbdf3986a7f905cf085cadec256fa83d01a89978e4756ec,37,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,101060412,0,50531,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13898662,0x9ce9db35c9854d6a4e06f5374bcc6d13cfb20026932729eaa2643dee4cb7f5e8,51,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,101233330,0,50617,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13900498,0x6d8825df71ed09e9ce874beefbcf3514cd1b46a2ec22d6d88a45f0944adf3d82,19,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,1026533247,0,513267,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13901176,0xb20996b63a99b5906cf5abfb5dbe54b4c45efb80513c6160792d6818968aa091,105,0xf5049dA042b084e33bf45A1C1D9839Edb85B3bCa,0xf5049dA042b084e33bf45A1C1D9839Edb85B3bCa,20000000000,0,10000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13901336,0x3656faf1a0b7b976fddd000d2fecb521931624a2e7e49482ad8fcd5521f2fe92,446,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0,2500000000000000000,0,1250000000000000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13901420,0xfe47becc952cf25156f413237d4614b35a95fd7786a2ad0395a87223e5a2fd30,394,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0,7843573968441716000,0,3921786984220858
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13903450,0x3056d8eefa1870c6c0adac3480539f5800cba67e2d083cc8970fbe30ac625b27,45,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,5048708201,0,2524355,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13926448,0xa91bd070a41342fe4be8d27cf4f6aa7e04d88daedb67686747befacbd18f8fbc,373,0x63b48E4D90D909864B129f7Cc5501921A34408E1,0x63b48E4D90D909864B129f7Cc5501921A34408E1,0,1.1648393125911449e+21,0,582419656295572400
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13935939,0xeae7e7126eaf070a928754f30dca7e1f7906d9d0a7ef9f9b9bb2e43192dab46a,453,0x5a35EB5f25977fdCf7691044d866C8e363D1F7a9,0x5a35EB5f25977fdCf7691044d866C8e363D1F7a9,500000000000,0,250000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13939364,0xeb0519dac418db763c5e532a3ee68ec0029c347a21246b203b91b5d250e923ac,609,0xCE44Fde8CF8faFd5907F3871936B90A81C251C48,0xCE44Fde8CF8faFd5907F3871936B90A81C251C48,17012688195,0,8506345,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13947446,0x222e7fc8512bc99772b3453570c995d21450c014c572647c4ae82f2f00f0c4ea,169,0xc08C83685364bD1bb716098c23ba82940f018fE8,0xc08C83685364bD1bb716098c23ba82940f018fE8,52196810683,0,26098406,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13949199,0x4378811fd3a8eb2a9c32767fc1530077f73715587830273d17c644a54fb4b0db,439,0xA3126d20dA555B2d678B4fCfcc29ED977be52765,0xA3126d20dA555B2d678B4fCfcc29ED977be52765,3837480814328,0,1918740408,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13949305,0x43519777589bcd1f183bed2dedace793603e7d3c13e5b823f3795ed769c52ac6,465,0x22A941C46Ff92d71261C05a842f117ea3Dd0526f,0x22A941C46Ff92d71261C05a842f117ea3Dd0526f,2747138990875,0,1373569496,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13949918,0x3abfa49a59e5e9223a503cd3865b5c89215d034936eb74f00bdc6e50cf3be055,20,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,0x43fd58369A4c99fAee7bE74e2d027EB34408A832,5015884194,0,2507943,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13960168,0x7a86a5adfc9f5017768ca1c622a3997c842bcfc50ab12a9face815a04eb1df10,227,0x0b76c9FD64F70d2Bc148eE968bC3B1eb346B56d5,0x0b76c9FD64F70d2Bc148eE968bC3B1eb346B56d5,3200000000000,0,1600000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13976270,0x22a23bbe7217883b26d3dd31e1428736fb7d334f2a033de2f966cc86513e023c,113,0x29A6399845ABcEf38B95bd9550D5CF870c8AC28f,0x29A6399845ABcEf38B95bd9550D5CF870c8AC28f,201436152851,0,100718077,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13983894,0x3f1850b0dde140bfb4c83be9c08a513cc96e26f155bce378be2147a258290fc5,255,0x3f9a00A9413DC2812DeCd5d783E9Bf20b0081B4D,0x3f9a00A9413DC2812DeCd5d783E9Bf20b0081B4D,402806929842,0,201403465,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13999956,0xb7436c70eacf82375ee604cb5b52a5c18e307921c3314ec2c45f65d594402808,180,0x92E8Ce0070b22f3b2E0d5a850152BaF0F377bc5e,0x92E8Ce0070b22f3b2E0d5a850152BaF0F377bc5e,345120000000,0,172560000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14003840,0xe1635c9d571975596848076df7ac5df1ceeb3b41656c48402955168f52eaf61a,69,0x0b76c9FD64F70d2Bc148eE968bC3B1eb346B56d5,0x0b76c9FD64F70d2Bc148eE968bC3B1eb346B56d5,3203851227662,0,1601925614,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14005407,0x06fb11d8c79272d9dec159680111518f30a49241b4487ede830ba79003f963fc,191,0xcCaD42F141BeB476B4aB6B19c13A9710bDEE53Fd,0xcCaD42F141BeB476B4aB6B19c13A9710bDEE53Fd,11966904000000,0,5983452000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14005856,0x5f63100c2827e8dc38b54af8da68ba2f11b7540d3508f587d77d886ea9d955e3,81,0x5b63Df1AEC68fE2832c96237214ac11484ee5Cf9,0x5b63Df1AEC68fE2832c96237214ac11484ee5Cf9,4139999999999,0,2070000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14006827,0x8d6e71f6ed8fc7b2c1eaa101f682f2bb88e68374611ec68fdffb0da4c33b5f29,153,0x94A9420c7d9cc099cFbCd69eD5aE983AbBd7D4d4,0x94A9420c7d9cc099cFbCd69eD5aE983AbBd7D4d4,0,4139999999999999500,0,2070000000000000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14010979,0x84cb4a1ae82fabc545f114646c0e93c489c47cbb9ad7b2e0c6fcc096128ecb5b,104,0x1805c7F19DD7Bc32924eF3C37b2e0aF2690C8749,0x1805c7F19DD7Bc32924eF3C37b2e0aF2690C8749,0,179697968308970650000,0,89848984154485330
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14013977,0xd4120a4c19611d74d26a0053ddc8462b3c4d633e0f346a4ff8a726e220257ff7,195,0x92E8Ce0070b22f3b2E0d5a850152BaF0F377bc5e,0x92E8Ce0070b22f3b2E0d5a850152BaF0F377bc5e,345372230822,0,172686116,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14017433,0x4969013a3cfea273857cb6153963934ee92e083db2bbc6c38a640ca75eb1e3f0,464,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,12393000000,0,6196500,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14020231,0x7b69fb47e2d3ae80d19cd96ee0d4a6b292063cf056065dbaa9ed084b94c18bfe,80,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,8857770418,0,4428886,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14023774,0xbeb035546ec0c8c18512b77054787fc65f353f4d95d31c59d9e5744d9ea02649,169,0x5b63Df1AEC68fE2832c96237214ac11484ee5Cf9,0x5b63Df1AEC68fE2832c96237214ac11484ee5Cf9,4143292785691,0,2071646393,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14027677,0x25bcb8bdd5d1db3d1c69cab9246526ab055790ab10fc7448765da5974761f379,215,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,255542427588,0,127771214,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14027687,0x7dc48d8917348b251c486606b5433dd01ac27af00e63e46f8d3468f028eec9a9,97,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,0xda3BE292530e22f8A52e4a4743E08D0F3eE582d5,87027395747,0,43513698,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14029761,0x5b6b22911972484be3811bd0968e25a5ad0b51b74ac28a029b89039131d17c28,807,0xeC10Bf3241BaC9D42Efa509cCe72aaf8E2CA1D73,0xeC10Bf3241BaC9D42Efa509cCe72aaf8E2CA1D73,1000898819999,0,500449410,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038674,0xe84da542c587924071a691abdbe0a7f8fcfef86b9218ca55fce93f6c9f5b7ebb,178,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,1002315715,0,501158,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038674,0xa0387f328fb86a3e84e749d5ac498853dd7e21c971c6aa4bdc4e03fc5441b55a,206,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,100230734,0,50116,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038674,0x58ccf61d86dd0363e0fdd7052e062ec0f214b6514042c07ba569ff548ce65e18,192,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,100229885,0,50115,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038705,0x9018b7ca8086bd2d4eb1009968fed77708c3f81014728b5c54c769b76eb2d8ae,57,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,100448460,0,50225,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038705,0xd52d95916a60e4b469e8bf225fbc56027a3cf4ade598f0407f90c647c66ea81a,71,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,102763367,0,51382,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038705,0xb9bf5d08de8d28f4d1de410676d001a17a66341c2f4fa66013edf53532b787f7,43,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,126101859,0,63051,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14038705,0xe4206a7efb36558b48c832430c0e768a856b365cc1ad228feb2ef48c3e3763e2,29,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,2506204229,0,1253103,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14039322,0xed3a1e40a6223bbee8bb59d4af48aedcc6e4d6bb53390da87a2ca44ec1a4567f,92,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,100109033,0,50055,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14046420,0x9779ccb6085d032cb1a0d5ffa27f0ea4de6bebf5d2ac1271ef28719ec62866b2,17,0xa0E4F1f08102364e5adc0Bc9b9372F4CD7A8933E,0xa0E4F1f08102364e5adc0Bc9b9372F4CD7A8933E,5029822073,0,2514912,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14051928,0xbf83c6b05420cf26100ad035691317624abe810f8c4d98d8ae3a2a13e7f84b8d,288,0xcCaD42F141BeB476B4aB6B19c13A9710bDEE53Fd,0xcCaD42F141BeB476B4aB6B19c13A9710bDEE53Fd,11981683169313,0,5990841585,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14054902,0xee3a27e65bb4bad13c458d0ea6c8cb3aa78103ab3da9cdde6c7f410a5299d4a7,61,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,6646664615,0,3323333,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14058715,0x753609bd148ea6c5998e637b7b32d559fa07f9156f3c180a58113026bf0a53f3,87,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,1604675242795,0,802337622,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14067518,0x4bf8674b31e93e234b60e4325a4f7959b70a3d756fff288900aa90238e9793f0,89,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,3403536740,0,1701769,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14067557,0x2024f4918eb33c7673d7fbfc70030460a475c303358d241103a7b620ec26108e,202,0xeE32D4D0733A169D8787772aD2BECcAd08437325,0xeE32D4D0733A169D8787772aD2BECcAd08437325,226725505059,0,113362753,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14067846,0xbe99fe48c179e8a0c9081e7a79d85d9c81fc7d52d8601efb93fb1c0ee3533e53,19,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,6393506675,0,3196754,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14068347,0x341177f1781f2580b174614b77857a9af4fbcdbe90e3e47c7ead9b5cc73c33b6,661,0xb5293D10796A4deD409D0472a5fFB80c9735970f,0xb5293D10796A4deD409D0472a5fFB80c9735970f,3438007138431,0,1719003570,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14068498,0xa511a3aca12e9e58ee5691d43dd1b910c7e8f1ead55e7b5cf26d83e64f4f9a8b,158,0xbc5b0925d31d5c1d0A48cF1B99bd1403A5397a9e,0xbc5b0925d31d5c1d0A48cF1B99bd1403A5397a9e,5043899103,0,2521950,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14068763,0xfd4fb6e21ce293a435482399ec2b6ae55228b59c465d146943d394b3e98f3da0,40,0xbc5b0925d31d5c1d0A48cF1B99bd1403A5397a9e,0xbc5b0925d31d5c1d0A48cF1B99bd1403A5397a9e,226230040208,0,113115021,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0xf0fefe5987f89c8ffa0f75c0f2d318c577236cbe5adb7dc3384cb2ac6e11a707,262,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,101476006,0,50739,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0x0cba974e7a2def5fad06a8fd0296f0ddbf4ac6fa9f46f26373f7d486c1f996d2,248,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,139383377,0,69692,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0x36662c18337808f0ce9f8f2f2b378b145f39b4977d785615e32a8f626facc2a1,192,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,102392088,0,51197,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0x1b083676bc35990500554b70cec5665af45ce3824a50fb0819e61e1e5d26d050,206,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,139377861,0,69689,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0x2679f30f86b2836da4600ee68ebabc60487a53ced90d4a05677af937469394e8,278,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,202917895,0,101459,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14070325,0xaeb3f4b2e6e9203ac839fdfea4aac85610749757475397ec5f078a5aaf6eddd3,234,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,0x9A76B03fDdd21283158325f51213D36A1bdfC52B,139379726,0,69690,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14071574,0xc439b5c9f360951b5c3d660852522496402f7a9b3c8fb314f7d804c9e2cd373c,384,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,391674813844,0,195837407,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14080828,0xc67f381640ab889835faec5468fbaa06588ecaa6a0581ea4a689afce4ef6ab52,219,0x252554AD4914c6F57C56874e1c6A00A34d4d6E18,0x252554AD4914c6F57C56874e1c6A00A34d4d6E18,1801521846224,0,900760924,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14083773,0xb14e1187169b0782176782744a2f3e0e7aa86acb20e5baaf0526604e7071d450,508,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0xdb33FC7F70Ee660395BAe0b3330ED0A8bd0Fb581,0,10351313426335160000,0,5175656713167581
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14084538,0xa78b35778d588c0053186c68fd87b1e657143076ade7c4c0399e9efabe2a03f7,519,0xA149e8dc555A3a6073B53c351b2a55Cbe6921610,0xA149e8dc555A3a6073B53c351b2a55Cbe6921610,2238594076897,0,1119297039,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14086572,0x18620e0f20787f46d346f8a019b624eb19ffad06345f9bb441a2bed9c89486f6,100,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,2000360896,0,1000181,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14086885,0x786eea1150024ff6caa865136fd05048961af53c803514ac76e02c993295f505,68,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,1805812331,0,902907,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14088771,0xf5f6f89dba123436010d17e1ba76364976cc2356b2fed3d3dae7234e9323a32b,408,0x5a35EB5f25977fdCf7691044d866C8e363D1F7a9,0x5a35EB5f25977fdCf7691044d866C8e363D1F7a9,501440258750,0,250720130,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14088853,0x3959e31048175845289dd95c74c0d3c1b3facecfbfad61f13f433ced24373153,217,0xf2300b334b3026177207fbe6AA8aaA087D406EcC,0xf2300b334b3026177207fbe6AA8aaA087D406EcC,344411810300,0,172205906,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14096685,0x91896086cc81a4d284b1259afdc413aea4927fedae4f472c906829f645a2dc81,369,0x8De3a76225b70F303F3fCB69Fb5F0c64206026f5,0x8De3a76225b70F303F3fCB69Fb5F0c64206026f5,4517999999999,0,2259000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14097049,0xd5ec10675e1e80a51e6f3c83098765b08f77cf7bb27ba25ed0692639d5944aa0,31,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,204023675,0,102012,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14097161,0x6ae4d16032ad988368141e0eb51fd513f5e53995954da973589f42ac6691eab8,109,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,0x905BaD31094EF3a2d0b88E7Ca063d3307b31B04D,182694129,0,91348,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14114712,0xecfbe18243d6131fc2164a099fee926c3ac8520539c7a9a8a70419d8c103a4e3,494,0xB7D61fa79baa6a78286D0a1D76f937Fbd69F1aA1,0xB7D61fa79baa6a78286D0a1D76f937Fbd69F1aA1,4000000000,0,2000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14119225,0x4909cf785c7ab97a908316191c25d5df170953555dbc5c0494b55ba652a7b712,408,0xB7D61fa79baa6a78286D0a1D76f937Fbd69F1aA1,0xB7D61fa79baa6a78286D0a1D76f937Fbd69F1aA1,4002244345,0,2001123,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14119706,0xcabba3bfe464a9ba80e98a3af7ab00182096ddcd82a0cc7018498665a2156420,308,0x6b7e10bc4859b255c80C1012d89cba221e4DE826,0x6b7e10bc4859b255c80C1012d89cba221e4DE826,36217651828,0,18108826,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14121509,0x6c9ccf6d086325fe6a1669b4596be67bac2654652a03b10c5b0e6fec5918e7cb,305,0xdf7059Fe88Cdf1ed39ce78D1C3D3ec8E4aabB57B,0xdf7059Fe88Cdf1ed39ce78D1C3D3ec8E4aabB57B,0,160194281998948040000,0,80097140999474020
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14126596,0x1c5e93b497039f235770f4cd15cc9b27d80dec4dc14878ebf016da9cc5e28226,77,0x324290801126BEA40ACC79d187537Ff48057650B,0x324290801126BEA40ACC79d187537Ff48057650B,122455900,0,61228,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14136427,0x07a77ae44b46bc531f44fdaf768cf8fc98986ef5fa179d9744b99f811b09c89f,99,0x6304Bb64852e61b951bDF9B6039bb6B4e8ead457,0x6304Bb64852e61b951bDF9B6039bb6B4e8ead457,1276846379999,0,638423190,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14140119,0x9ea2503341fc207ddc0f50358220299e1bcc1fa8f848b0b311a2b16897d3d18a,94,0xf639ED32741048D0B33dFDDaa52a2f6E52606B91,0xf639ED32741048D0B33dFDDaa52a2f6E52606B91,2069999999999,0,1035000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,14153791,0x652a54bc15654e40946b4193fa03b4e504eb7c25e6259c5056e2e720112c01da,498,0xf639ED32741048D0B33dFDDaa52a2f6E52606B91,0xf639ED32741048D0B33dFDDaa52a2f6E52606B91,2071416601866,0,1035708301,0
